title,link,description,price,bedroom,area,latitude,longitude,posing time,update time,available time
JULY 1st *** (( Dishwasher )) *** Nice + New Marble Bath *** Parking !,http://boston.craigslist.org/gbs/fee/6100948807.html,"Apartment Rental Experts Available: August 01, 2017 Fee: Full Fee Reference: #127353 Plain and simply...a good deal. Heat included, parking avail for an extra $100/month, hardwood floors, laundry...",$2200,1BR / 1Ba,available aug 1,42.358263,-71.109585,2017-04-23  2:08pm,2017-04-28  1:02pm,cats are OK - purrr
"Available NOW ** (( has parking )) ** HEAT/HW included, NEW K&B ** PIX",http://boston.craigslist.org/gbs/fee/6100636739.html,Apartment Rental Experts Available: Now Fee: Full Fee Reference: #142919 Here is a great 1 bed located in the Cambridgeport area of Cambridge. The unit features a totally redone modern galley...,$2200,1BR / 1Ba,available apr 23,42.358263,-71.109585,2017-04-23 10:23am,2017-04-28  1:06pm,cats are OK - purrr
"NICE 1 BED AVAIL AUG 1ST NEAR HARVARD BUS SCHOOL, HARVARD SQ",http://boston.craigslist.org/gbs/fee/6090736214.html,"ID: 561669 Location: Putnam Ave., Cambridge (Cambridgeport) Rent: $2200 / Month Broker Fee: One Month Available Date: 08/01/2017 Beds: 1 Baths: 1 Pet: No Pet Rent Includes: Heat, Hot Water Features:...",$2200,1BR / 1Ba,500ft2,42.358263,-71.109585,2017-04-16 12:56pm,2017-04-28  7:35pm,available aug 1
"NICE 1 BED AVAIL NOW NEAR HARVARD BUS SCHOOL, HARVARD SQ",http://boston.craigslist.org/gbs/fee/6090736328.html,"ID: 561670 Location: Putnam Ave., Cambridge (Cambridgeport) Rent: $2200 / Month Broker Fee: One Month Available Date: NOW Beds: 1 Baths: 1 Pet: Cat Ok Rent Includes: Heat, Hot Water Features: Laundry ",$2200,1BR / 1Ba,475ft2,42.358263,-71.109585,2017-04-16 12:56pm,2017-04-28  7:35pm,available apr 16
Cambridgeport Area! LAUNDRY! Parking - H&HW Included,http://boston.craigslist.org/gbs/fee/6086949104.html,"Apartment Summary Clean and somewhat modern this unit boasts hardwood floors, coin-op laundry in the basement. Has a galley kitchen with a fridge and heat and hot water is included. Located in the...",$2100,1BR / 1Ba,available jul 1,42.358263,-71.109585,2017-04-13  2:09pm,2017-04-28  1:09pm,cats are OK - purrr
*Walk to Central Sq(Red Line)* Designer 1 Bed* H/HW Included* Vacant*,http://boston.craigslist.org/gbs/fee/6087122214.html,"ID: 561670 Location: Putnam Ave., Cambridge (Cambridgeport) Rent: $2200 / Month Broker Fee: One Month Available Date: NOW Beds: 1 Baths: 1 Pet: Cat Ok Rent Includes: Heat, Hot Water Features: Laundry ",$2200,1BR / 1Ba,475ft2,42.358263,-71.109585,2017-04-13  4:01pm,2017-04-28  4:37pm,available apr 13
~~August 1~~ Cambridgeport 1 Bed w/ Heat INCL! Close to HBS - Parking,http://boston.craigslist.org/gbs/fee/6104299331.html,"ID: 561669 Location: Putnam Ave., Cambridge (Cambridgeport) Rent: $2200 / Month Broker Fee: One Month Available Date: 08/01/2017 Beds: 1 Baths: 1 Pet: No Pet Rent Includes: Heat, Hot Water Features:...",$2200,1BR / 1Ba,500ft2,42.358263,-71.109585,2017-04-25  5:10pm,email to friend,available aug 1
"1 Bd on , Parking For Rent, Laundry in Building",http://boston.craigslist.org/gbs/fee/6104279040.html,"ID: 561670 Location: Putnam Ave., Cambridge (Cambridgeport) Rent: $2200 / Month Available Date: NOW Beds: 1 Baths: 1 Pet: Cat Ok Rent Includes: Heat, Hot Water Features: Laundry in Building, Parking...",$2200,1BR / 1Ba,475ft2,42.358263,-71.109585,2017-04-25  4:57pm,email to friend,available apr 25
Cambridge/Cambridgeport - Heat Included - Parking Available,http://boston.craigslist.org/gbs/fee/6103235028.html,Cambridge/Cambridgeport 1 Bedroom - Heat Included - New Bath Cambridge / Cambridgeport / Central Square Available: 8/1/2017 || Fee: Full Fee || Reference: #127353 Apartment Details Fee: Full Fee...,$2200,1BR / 1Ba,available aug 1,42.358263,-71.109585,2017-04-25 12:19am,email to friend,cats are OK - purrr
"Ideal Cambridgeport Location, Heat&HW, Cat Okay, Parking, NOW!",http://boston.craigslist.org/gbs/fee/6092808458.html,"ID: 561670 Location: Putnam Ave., Cambridge (Cambridgeport) Rent: $2200 / Month Broker Fee: One Month Available Date: NOW Beds: 1 Baths: 1 Pet: Cat Ok Rent Includes: Heat, Hot Water Features: Laundry ",$2200,1BR / 1Ba,475ft2,42.358263,-71.109585,2017-04-17 10:04pm,2017-04-29  3:01pm,available apr 17
Cambridgeport ~~ Heat & HW Included ~~ w/ PARKING!,http://boston.craigslist.org/gbs/fee/6093703695.html,"APARTMENT RENTAL EXPERTS, LLC Apartment Rental Experts, LLC Apartment Details Location: Cambridge/Cambridgeport Available: Now Kitchen: Galley. Appliances include: Refrigerator, Electric Stove,...",$2200,1BR / 1Ba,available apr 18,42.358263,-71.109585,2017-04-18  2:39pm,2017-04-29 12:06pm,cats are OK - purrr
Great 1 Bed --- CAMBRIDGEPORT --- Parking Available!!,http://boston.craigslist.org/gbs/fee/6082727409.html,"APARTMENT RENTAL EXPERTS, LLC Apartment Rental Experts, LLC Apartment Summary Clean and somewhat modern this unit boasts hardwood floors, coin-op laundry in the basement. Has a galley kitchen with a...",$2100,1BR / 1Ba,available jul 1,42.358263,-71.109585,2017-04-10  3:12pm,2017-04-30  6:07pm,cats are OK - purrr
Nice 1 Bed --- Cambridgeport --- PARKING --- Heat/HW INCL!,http://boston.craigslist.org/gbs/fee/6082731163.html,"APARTMENT RENTAL EXPERTS, LLC Apartment Rental Experts, LLC Apartment Summary Here is a great 1 bed located in the Cambridgeport area of Cambridge. The unit features a totally redone modern galley...",$2300,1BR / 1Ba,available sep 1,42.358263,-71.109585,2017-04-10  3:14pm,2017-04-30  6:07pm,cats are OK - purrr
"CENTRAL SQ RED LINE. MIT. HEAT, HOT WATER INCL. APR 1",http://boston.craigslist.org/gbs/fee/6092557139.html,"ID: 561670 Location: Putnam Ave., Cambridge (Cambridgeport) Rent: $2100 / Month Available Date: 04/01/2017 Beds: 1 Baths: 1 Pet: Cat Ok Rent Includes: Heat, Hot Water Features: Eat-in Kitchen,...",$2100,1BR / 1Ba,available apr 1,42.358263,-71.109585,2017-04-17  6:35pm,2017-05-01 12:57pm,cats are OK - purrr
"SHORT WALK to MIT, CENTRAL SQ RED LINE. HEAT, HOT WATER INCL. SEP 1",http://boston.craigslist.org/gbs/fee/6085815189.html,"ID: 561669 Location: Putnam Ave., Cambridge (Cambridgeport) Rent: $2200 / Month Broker Fee: One Month Available Date: 08/01/2017 Beds: 1 Baths: 1 Pet: No Pet Rent Includes: Heat, Hot Water Features:...",$2200,1BR / 1Ba,500ft2,42.358263,-71.109585,2017-04-12  5:09pm,2017-05-01  7:52am,available aug 1
"Eat-in Kitchen, HT&HW, Hardwood Floors, Laundry in Building",http://boston.craigslist.org/gbs/fee/6085819415.html,"ID: 561669 Location: Putnam Ave., Cambridge (Cambridgeport) Rent: $2200 / Month Broker Fee: One Month Available Date: 08/01/2017 Beds: 1 Baths: 1 Pet: No Pet Rent Includes: Heat, Hot Water Features:...",$2200,1BR / 1Ba,500ft2,42.358263,-71.109585,2017-04-12  5:12pm,2017-05-01  7:52am,available aug 1
"Laundry in Building, Modern Bath, Modern Kitchen, Parking for rent",http://boston.craigslist.org/gbs/fee/6085821443.html,"ID: 561669 Location: Putnam Ave., Cambridge (Cambridgeport) Rent: $2200 / Month Broker Fee: One Month Available Date: 08/01/2017 Beds: 1 Baths: 1 Pet: No Pet Rent Includes: Heat, Hot Water Features:...",$2200,1BR / 1Ba,500ft2,42.358263,-71.109585,2017-04-12  5:13pm,2017-05-01  7:52am,available aug 1
"1 Bd on Putnam Ave., Hardwood Floors, Parking For Rent, Living Room",http://boston.craigslist.org/gbs/fee/6085830761.html,"ID: 561670 Location: Putnam Ave., Cambridge (Cambridgeport) Rent: $2200 / Month Broker Fee: One Month Available Date: NOW Beds: 1 Baths: 1 Pet: Cat Ok Rent Includes: Heat, Hot Water Features: Eat-in...",$2200,1BR / 1Ba,475ft2,42.358263,-71.109585,2017-04-12  5:20pm,2017-05-01  7:52am,available apr 12
"Eat-in Kitchen, HT&HW, Hardwood Floors, Laundry in Building. NOW",http://boston.craigslist.org/gbs/fee/6085832814.html,"ID: 561670 Location: Putnam Ave., Cambridge (Cambridgeport) Rent: $2200 / Month Broker Fee: One Month Available Date: NOW Beds: 1 Baths: 1 Pet: Cat Ok Rent Includes: Heat, Hot Water Features: Eat-in...",$2200,1BR / 1Ba,475ft2,42.358263,-71.109585,2017-04-12  5:21pm,2017-05-01  7:52am,available apr 12
"Modern Bath, Modern Kitchen, Parking For Rent, Laundry in Building",http://boston.craigslist.org/gbs/fee/6085834377.html,"ID: 561670 Location: Putnam Ave., Cambridge (Cambridgeport) Rent: $2200 / Month Broker Fee: One Month Available Date: NOW Beds: 1 Baths: 1 Pet: Cat Ok Rent Includes: Heat, Hot Water Features: Eat-in...",$2200,1BR / 1Ba,475ft2,42.358263,-71.109585,2017-04-12  5:22pm,2017-05-01  7:52am,available apr 12
GLORIOUS 1 BED APT PUTNAM AVE CAMBRIDGEPORT AV NOW CALL JC,http://boston.craigslist.org/gbs/fee/6075444713.html,"ID: 561670 Location: Putnam Ave., Cambridge (Cambridgeport) Rent: $2200 / Month Broker Fee: One Month Available Date: NOW Beds: 1 Baths: 1 Pet: Cat Ok Rent Includes: Heat, Hot Water Features: Laundry ",$2200,1BR / 1Ba,475ft2,42.358263,-71.109585,2017-04-05  1:35pm,2017-04-24  3:19pm,available apr 5
GREAT LOCATION CONVENIENT TO HBS / MIT HEAT HOT WATER INCL JUL 1,http://boston.craigslist.org/gbs/fee/6085835462.html,"ID: 561672 Location: Putnam Ave., Cambridge (Cambridgeport) Rent: $2100 / Month Broker Fee: One Month Available Date: 07/01/2017 Beds: 1 Baths: 1 Pet: Cat Ok Rent Includes: Heat, Hot Water Features:...",$2100,1BR / 1Ba,500ft2,42.358263,-71.109585,2017-04-12  5:23pm,2017-05-01  7:52am,available jul 1
1 Bed in Cambridgeport- H/HW Incl! Avail NOW or 5/1 - Close to Central,http://boston.craigslist.org/gbs/fee/6101934689.html,"ID: 561670 Location: Putnam Ave., Cambridge (Cambridgeport) Rent: $2200 / Month Broker Fee: One Month Available Date: NOW Beds: 1 Baths: 1 Pet: Cat Ok Rent Includes: Heat, Hot Water Features:...",$2200,1BR / 1Ba,475ft2,42.358263,-71.109585,2017-04-24  9:21am,2017-04-26 12:57pm,available apr 24
"Ceramic Tiles, Eat-in Kitchen, HT&HW, Hardwood Floors, Laundry",http://boston.craigslist.org/gbs/fee/6085861755.html,"ID: 561672 Location: Putnam Ave., Cambridge (Cambridgeport) Rent: $2100 / Month Broker Fee: One Month Available Date: 07/01/2017 Beds: 1 Baths: 1 Pet: Cat Ok Rent Includes: Heat, Hot Water Features:...",$2100,1BR / 1Ba,500ft2,42.358263,-71.109585,2017-04-12  5:42pm,2017-04-29 11:54am,available jul 1
"Modern Bath, Modern Kitchen, Parking For Rent. Laundry. JULY 1",http://boston.craigslist.org/gbs/fee/6085862734.html,"ID: 561672 Location: Putnam Ave., Cambridge (Cambridgeport) Rent: $2100 / Month Broker Fee: One Month Available Date: 07/01/2017 Beds: 1 Baths: 1 Pet: Cat Ok Rent Includes: Heat, Hot Water Features:...",$2100,1BR / 1Ba,500ft2,42.358263,-71.109585,2017-04-12  5:43pm,2017-04-29 11:54am,available jul 1
Cambridgeport 3BR Pet Ok Natural Light Pantry Avail 6/1 pe4,http://boston.craigslist.org/gbs/fee/6070680259.html,"ID: 607431 Location: Chestnut St., Cambridge (Cambridgeport) Rent: $3000 / Month Broker Fee: One Month Available Date: 06/01/2017 Beds: 3 Baths: 1 Pet: Pet Friendly Features: Bike Racks, Dog...",$3000,3BR / 1Ba,available jun 1,42.358383,-71.111882,2017-04-02  9:35am,2017-04-28  8:29am,cats are OK - purrr
"RARELY AVAILABLE - 2 bed 2/ PARKING, W/D in unit, DECKS, AC. 7/1",http://boston.craigslist.org/gbs/fee/6101912192.html,"CABOT & COMPANY - Iana Ulianova - Townhouse style with 2 levels of living! Very Large 2 bed 2.5 bath SUNNY apartment with 2 private balconies for your outdoor enjoyment. Open floor plan, perfect...",$3650,2BR / 2.5Ba,available jul 1,42.358454,-71.106437,2017-04-24  9:03am,email to friend,cats are OK - purrr
"JUST LISTED! Amazing 2 bed w/ PARKING, DECKS, AC, W/D in Unti!! 7/1",http://boston.craigslist.org/gbs/fee/6101906022.html,"CABOT & COMPANY - Iana Ulianova - Townhouse style with 2 levels of living! Very Large 2 bed 2.5 bath SUNNY apartment with 2 private balconies for your outdoor enjoyment. Open floor plan, perfect...",$3650,2BR / 2.5Ba,available jul 1,42.358454,-71.106437,2017-04-24  8:57am,email to friend,cats are OK - purrr
Nice Cambridgeport 3 Bed w/ Eat in Kitchen - Avail 9/1,http://boston.craigslist.org/gbs/fee/6104568009.html,"ID: 2361608 Location: Brookline, Cambridge (Cambridgeport) Rent: $3075 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 3 Baths: 1 Pet: No Pet Features: Dishwasher, Disposal, Eat-in...",$3075,3BR / 1Ba,available sep 1,42.358609,-71.106703,2017-04-25  8:35pm,email to friend,apartment
"** SEP 1ST ** Cambridgeport 3BR, Close to Charles and Central!",http://boston.craigslist.org/gbs/fee/6101175558.html,"ID: 2361608 Location: Brookline, Cambridge (Cambridgeport) Rent: $3075 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 3 Baths: 1 Pet: No Pet Features: Dishwasher, Disposal, Eat-in...",$3075,3BR / 1Ba,available sep 1,42.358609,-71.106703,2017-04-23  4:47pm,2017-04-30 10:11pm,apartment
~NEW TO MARKET! Nice Cambridgeport 3 Bed w/ Eat in Kitchen - Avail 9/1,http://boston.craigslist.org/gbs/fee/6102794264.html,"ID: 2361608 Location: Brookline, Cambridge (Cambridgeport) Rent: $3075 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 3 Baths: 1 Pet: No Pet Features: Dishwasher, Disposal, Eat-in...",$3075,3BR / 1Ba,available sep 1,42.358609,-71.106703,2017-04-24  5:42pm,email to friend,apartment
Furnished 2 Bedroom in a Historic Queen Anne Victorian!,http://boston.craigslist.org/gbs/fee/6064543124.html,"ID: 2313552 Location: Erie St., CambridgeRent: $2700 / Month Broker Fee: One Month Available Date: 06/01/2017 Beds: 2 Baths: 1 Pet: No Pet Rent Includes: Heat Features: Central Air, Furnished,...",$2700,2BR / 1Ba,available jun 1,42.358652,-71.105318,2017-03-28 10:08pm,2017-04-25  9:36pm,apartment
pet friendly apartment with parking and gym | NO FEE,http://boston.craigslist.org/gbs/nfb/6074593980.html,"Brand new apartment building, located in the heart of the incredibly desirable Cambridgeport. Walking distance to everything you'll ever need or want: walking distance to both Harvard Square &...",$3148,2BR / 2Ba,889ft2,42.358798,-71.105061,2017-04-04  8:52pm,2017-04-30  1:14pm,available may 1
cambridgeport 3br available Sept 1st,http://boston.craigslist.org/gbs/fee/6067899889.html,"3 units available...all 3bed 1 bath in cambridgeport $3200, September 1st 92 Walk Score! Cambridgeport townhouse style 3 bedroom apartment. This unit is located within easy walking distance of both...",$3200,3BR / 1Ba,1000ft2,42.359108,-71.113988,2017-03-31 10:14am,2017-04-27 10:09pm,available sep 1
Cambridgeport 2BR pet-friendly w/parking Avail 6/1 pe3,http://boston.craigslist.org/gbs/fee/6067760056.html,"ID: 1392705 Location: MAGAZINE St., Cambridge (Cambridgeport) Rent: $2800 / Month Broker Fee: One Month Available Date: 06/01/2017 Beds: 2 Baths: 1 Pet: Pet Friendly Rent Includes: Heat, Hot Water...",$2800,2BR / 1Ba,793ft2,42.359123,-71.111067,2017-03-31  8:05am,2017-04-28  8:30am,available jun 1
Cambridgeport 2BR on Magazine St HT/HW/Parking Included Avail 6/1 pe4,http://boston.craigslist.org/gbs/fee/6074951823.html,"ID: 1682687 Location: MAGAZINE St., Cambridge (Cambridgeport) Rent: $3000 / Month Broker Fee: One Month Available Date: 06/01/2017 Beds: 2 Baths: 1 Pet: No Pet Rent Includes: Heat, Hot Water...",$3000,2BR / 1Ba,893ft2,42.359123,-71.111067,2017-04-05  7:56am,2017-04-28  8:31am,available jun 1
Cambridgeport 2BR pet-friendly w/parking Avail 6/1 pe4,http://boston.craigslist.org/gbs/fee/6085050825.html,"ID: 1392705 Location: MAGAZINE St., Cambridge (Cambridgeport) Rent: $2800 / Month Broker Fee: One Month Available Date: 06/01/2017 Beds: 2 Baths: 1 Pet: Pet Friendly Rent Includes: Heat, Hot Water...",$2800,2BR / 1Ba,793ft2,42.359123,-71.111067,2017-04-12  9:01am,2017-04-28  8:27am,available jun 1
"2 Bd on , Laundry in Building",http://boston.craigslist.org/gbs/fee/6064539756.html,"ID: 561304 Location: Putnam Ave., CambridgeRent: $3000 / Month Broker Fee: Half Month Available Date: NOW Beds: 2 Baths: 1 Features: Laundry in Building Carl Kelly  Channing Real Estate The above...",$3000,2BR / 1Ba,available mar 23,42.359123,-71.111067,2017-03-28 10:04pm,2017-04-25  5:59pm,apartment
Cambridgeport 3BR 2BTH  HT/HW included on Magazine St 8/1 pe4,http://boston.craigslist.org/gbs/fee/6103470297.html,"ID: 2080521 Location: Magazine St., Cambridge (Cambridgeport) Rent: $3600 / Month Broker Fee: One Month Available Date: 06/01/2016 Beds: 3 Baths: 2 Pet: No Pet Rent Includes: Heat, Hot Water...",$3600,3BR / 2Ba,1200ft2,42.359123,-71.111067,2017-04-25  8:49am,2017-04-30  2:14pm,available aug 1
"Two Level Cambridgeport 4BR, 2BTH Avail 9/1 pe4",http://boston.craigslist.org/gbs/fee/6103417176.html,"ID: 1170127 Location: Magazine St., Cambridge (Cambridgeport) Rent: $4400 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 4 Baths: 2 Pet: No Pet Rent Includes: Heat, Hot Water...",$4400,4BR / 2Ba,1100ft2,42.359123,-71.111067,2017-04-25  7:48am,2017-04-30  2:14pm,available sep 1
"2 Bd on Magazine St., Avail 06/01, Street Parking",http://boston.craigslist.org/gbs/fee/6102759500.html,"ID: 1083340 Location: Magazine St., Cambridge (Cambridgeport) Rent: $2600 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 2 Baths: 1 Pet: No Pet Rent Includes: Heat, Hot Water...",$2600,2BR / 1Ba,620ft2,42.359123,-71.111067,2017-04-24  5:19pm,email to friend,available sep 1
SWEET DEAL 3 Bedroom 2 Bath  Heat and Hot Water Inc. Magazine St. 6/1,http://boston.craigslist.org/gbs/fee/6102726407.html,"ID: 2080521 Location: Magazine St., Cambridge (Cambridgeport) Rent: $3600 / Month Broker Fee: One Month Available Date: 06/01/2016 Beds: 3 Baths: 2 Pet: No Pet Rent Includes: Heat, Hot Water...",$3600,3BR / 2Ba,1200ft2,42.359123,-71.111067,2017-04-24  4:58pm,email to friend,available aug 1
"Spacious 4bed/2 bath w/h&hw incl. two levels of living space, hw floor",http://boston.craigslist.org/gbs/fee/6102639954.html,"ID: 1170127 Location: Magazine St., Cambridge (Cambridgeport) Rent: $4400 / Month Broker Fee: One Month Available Date: 09/01/2016 Beds: 4 Baths: 2 Pet: No Pet Rent Includes: Heat, Hot Water...",$4400,4BR / 2Ba,1100ft2,42.359123,-71.111067,2017-04-24  4:05pm,email to friend,available sep 1
Nice spacious 3 br/1 bth in  C/port- June 1,http://boston.craigslist.org/gbs/fee/6074669877.html,"Rent: $3000 / Month Broker Fee: One Month Available Date: June 1 Beds: 3 Baths: 1 2nd floor, porch, laundry in basement, hardwood foor  Georgina Cambridge Square Real Estate ",$3000,3BR / 1Ba,available jun 1,42.359178,-71.108623,2017-04-04 10:07pm,2017-04-28  4:43am,apartment
"1 Bd on Memorial Dr., Photos",http://boston.craigslist.org/gbs/fee/6064534606.html,"ID: 1037069 Location: Memorial Dr., CambridgeRent: $2590 / Month Broker Fee: Other Available Date: NOW Beds: 1 Baths: 1 Rent Includes: Heat, Hot Water Modern building with spectacular views of the...",$2590,1BR / 1Ba,available feb 26,42.359243,-71.087159,2017-03-28  9:59pm,2017-04-25  9:35pm,apartment
"1 Bd on Memorial Dr., H/HW",http://boston.craigslist.org/gbs/fee/6064537251.html,"ID: 1037069 Location: Memorial Dr., CambridgeRent: $2590 / Month Broker Fee: Other Available Date: NOW Beds: 1 Baths: 1 Rent Includes: Heat, Hot Water Modern building with spectacular views of the...",$2590,1BR / 1Ba,available apr 1,42.359243,-71.087159,2017-03-28 10:02pm,2017-04-25  9:35pm,apartment
